skin_disorder_name,images
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-016__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG
facial acne images,https://dermnetnz.org/assets/Uploads/colour/edp1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial acne images,https://dermnetnz.org/assets/Uploads/scaly/lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial acne images,https://dermnetnz.org/assets/Uploads/scaly/lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/collection/Acral-lentiginous-melanoma/acral-lentiginous-melanoma-0007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/acral-lentiginous-melanoma-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDJd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/alm2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDI2XQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/acral-lentiginous-melanoma-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/20160516-165502__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/s/alm3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/s/alm4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDVd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/s/alm5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEzXQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/s/alm6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/alm7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/acral-lentiginous-melanoma-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/Acral-lentiginous-melanoma-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDRd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/melanoma/s/alm9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/ALM-macro__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/melanoma-018d3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/melanoma-019d2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/melanoma-017d__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/acral-lentiginous-melanoma-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-dermoscopy-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-2-macro__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-2-dermoscopy__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-1-macro__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDhd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-1-dermoscopy__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-3-macro__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-3-dermoscopy__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-4-macro__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDhd.jpg
chronic plaque psoriasis images,https://dermnetnz.org/assets/Uploads/alm-4-dermoscopy__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/234__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDE5XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/235__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/236__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/250__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/280__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/292__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/300__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/314__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/321__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/425__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/431__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/491__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/232__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/248__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/249__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/258__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/259__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/272__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/276__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/282__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/375__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/454__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/465__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/562__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/290__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/303__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/304__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/305__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/316__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/319__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/344__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/374__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/379__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/387__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/388__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/399__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/243__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/401__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/413__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/416__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/429__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/435__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/437__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/440__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/471__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/472__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/474__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/539__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/269__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/275__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/479__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/490__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/actinic-keratosis-dermoscopy9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/511__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/512__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/515__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/533__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/535__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/540__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/541__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/268__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/271__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/513__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
facial psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-face/519__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/240__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/242__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/245__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/493__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/516__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/517__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/521__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/523__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/528__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/529__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/531__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/546__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/411__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/451__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/475__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/482__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/494__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/496__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/518__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/522__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/524__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/544__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/567__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/568__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/293__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/297__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/313__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
flexural psoriasis images,https://dermnetnz.org/assets/Uploads/lesions/ak-hands/336__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg
